name,type,ntype,z,specjd,maxjd,peakmag,peakfilt,instrument
SN2002hh,II,IIP,0.00015,2452587.5,2452583.5,16.12,,ESI
SN2002hh,II,IIP,0.00015,2452589.5,2452583.5,16.12,,LRIS
SN2002hh,II,IIP,0.00015,2452620.7,2452583.5,16.12,,Kast
SN2002hh,II,IIP,0.00015,2452737.5,2452583.5,16.12,,Kast
SN2002hh,II,IIP,0.00015,2452914.7,2452583.5,16.12,,Kast
SN2002hh,II,IIP,0.00015,2452972.7,2452583.5,16.12,,LRIS
SN2002hh,II,IIP,0.00015,2456125.9,2452583.5,16.12,,Kast
SN2002hj,II P,IIP,0.0236,2452584.5,2452585.5,19.01,,
SN2002hm,II,IIP,0.011469,2452584.5,2452583.5,16.9,,CA-2.2m - CAFOS
SN2002hn,Ic,Ic,0.01751,2452584.5,2452583.5,16.8,,Kast
SN2002hn,Ic,Ic,0.01751,2452586.5,2452583.5,16.8,,LRIS
SN2002hn,Ic,Ic,0.01751,2452620.5,2452583.5,16.8,,Kast
SN2002ho,Ic,Ic,0.0091,2452587.5,2452589.5,16.9,,ESI
SN2002hy,Ib,Ib,0.0127,2452593.5,2452590.5,16.4,,ESO-3.6m - EFOSC2-3.6
SN2002hy,Ib,Ib,0.0127,2452645.5,2452590.5,16.4,,LRIS
SN2002je,II,IIP,0.025,2452606.5,2452598.5,17.5,,
SN2002ji,Ib,Ib,0.0048,2452612.5,2452620.5,14.7,,
SN2002ji,Ib,Ib,0.0048,2452617.5,2452620.5,14.7,,
SN2002ji,Ib,Ib,0.0048,2452620.5,2452620.5,14.7,,Kast
SN2002ji,Ib,Ib,0.0048,2452620.5,2452620.5,14.7,,
SN2002ji,Ib,Ib,0.0048,2452634.5,2452620.5,14.7,,
SN2002ji,Ib,Ib,0.0048,2452636.5,2452620.5,14.7,,
SN2002ji,Ib,Ib,0.0048,2452640.5,2452620.5,14.7,,
SN2002ji,Ib,Ib,0.0048,2452643.5,2452620.5,14.7,,
SN2002ji,Ib,Ib,0.0048,2452645.5,2452620.5,14.7,,
SN2002ji,Ib,Ib,0.0048,2452650.5,2452620.5,14.7,,
SN2002ji,Ib,Ib,0.0048,2452652.5,2452620.5,14.7,,
SN2002ji,Ib,Ib,0.0048,2452667.5,2452620.5,14.7,,Kast
SN2002ji,Ib,Ib,0.0048,2452667.5,2452620.5,14.7,,
SN2002ji,Ib,Ib,0.0048,2452668.5,2452620.5,14.7,,mmt
SN2002jp,Ic,Ic,0.012,2452620.5,2452614.5,16.7,,Kast
SN2002jp,Ic,Ic,0.012,2452621.5,2452614.5,16.7,,
SN2002jv,Ib,Ib,0.2203,2452615.62,2452613.5,22.6,,FORS1
SN2002jz,Ib,Ib,0.00516,2452646.5,2452633.5,15.8,,LRIS
SN2002jz,Ib,Ib,0.00516,2452667.5,2452633.5,15.8,,Kast
SN2002jz,Ib,Ib,0.00516,2452698.5,2452633.5,15.8,,LRIS
SN2002kg,IIn,IIn,0.0008,2452645.5,2452573.5,19.0,,LRIS
SN2002kg,IIn,IIn,0.0008,2452972.5,2452573.5,19.0,,LRIS
SN2002kg,IIn,IIn,0.0008,2453352.0,2452573.5,19.0,,LRIS
SN2003A,Ib,Ib,0.022,2452645.5,2452641.5,17.4,,LRIS
SN2003B,II P,IIP,0.00424,2452645.5,2452645.5,16.5,,ldss
SN2003B,II P,IIP,0.00424,2452897.81153935,2452645.5,16.5,,
SN2003B,II P,IIP,0.00424,2453516.44685185,2452645.5,16.5,,
SN2003E,II,IIP,0.0149,2452667.5,2452649.5,18.96,,Kast
SN2003G,IIn,IIn,0.012,2452649.5,2452658.5,15.2,,
SN2003G,IIn,IIn,0.012,2452667.5,2452658.5,15.2,,Kast
SN2003G,IIn,IIn,0.012,2452674.5,2452658.5,15.2,,Kast
SN2003G,IIn,IIn,0.012,2452698.5,2452658.5,15.2,,LRIS
SN2003I,Ib,Ib,0.01778,2452651.5,2452646.5,17.6,,
SN2003I,Ib,Ib,0.01778,2452667.5,2452646.5,17.6,,Kast
SN2003I,Ib,Ib,0.01778,2452697.5,2452646.5,17.6,,LRIS
SN2003L,Ib,Ib,0.02119,2452665.5,2452676.5,15.0,,
SN2003L,Ib,Ib,0.02119,2452667.5,2452676.5,15.0,,Kast
SN2003L,Ib,Ib,0.02119,2452668.5,2452676.5,15.0,,mmt
SN2003L,Ib,Ib,0.02119,2452674.5,2452676.5,15.0,,Kast
SN2003L,Ib,Ib,0.02119,2452698.5,2452676.5,15.0,,LRIS
SN2003O,II,IIP,0.016,2452664.5,2452663.5,17.1,,
SN2003Z,II,IIP,0.00629,2452674.5,2452677.5,16.7,,Kast
SN2003Z,II,IIP,0.00629,2452691.5,2452677.5,16.7,,TNG - DOLORES
SN2003Z,II,IIP,0.00629,2452694.5,2452677.5,16.7,,Ekar - AFOSC
SN2003Z,II,IIP,0.00629,2452702.5,2452677.5,16.7,,Ekar - AFOSC
SN2003Z,II,IIP,0.00629,2452704.5,2452677.5,16.7,,Ekar - AFOSC
SN2003Z,II,IIP,0.00629,2452737.5,2452677.5,16.7,,Ekar - AFOSC
SN2003Z,II,IIP,0.00629,2452739.5,2452677.5,16.7,,TNG - DOLORES
SN2003Z,II,IIP,0.00629,2452760.5,2452677.5,16.7,,TNG - DOLORES
SN2003Z,II,IIP,0.00629,2452767.5,2452677.5,16.7,,Ekar - AFOSC
SN2003aa,Ic,Ic,0.01,2452674.5,2452717.5,16.0,,Kast
SN2003aa,Ic,Ic,0.01,2452698.5,2452717.5,16.0,,LRIS
SN2003aa,Ic,Ic,0.01,2452737.5,2452717.5,16.0,,Kast
SN2003aa,Ic,Ic,0.01,2452784.5,2452717.5,16.0,,LRIS
SN2003ad,II,IIP,0.035,2452676.5,2452672.5,17.8,,
SN2003ao,II,IIP,0.0081,2452692.5,2452669.5,17.3,,
SN2003as,II,IIP,0.023,2452692.5,2452722.5,15.9,,
SN2003at,II,IIP,0.024,2452692.5,2452685.5,17.2,,
SN2003bg,IIb,IIb-H,0.00456,2452698.5,2452710.5,14.69,,LRIS
SN2003bg,IIb,IIb-H,0.00456,2452700.5,2452710.5,14.69,,
SN2003bg,IIb,IIb-H,0.00456,2452702.5,2452710.5,14.69,,
SN2003bg,IIb,IIb-H,0.00456,2452710.5,2452710.5,14.69,,
SN2003bg,IIb,IIb-H,0.00456,2452729.5,2452710.5,14.69,,
SN2003bg,IIb,IIb-H,0.00456,2452733.5,2452710.5,14.69,,
SN2003bg,IIb,IIb-H,0.00456,2452738.5,2452710.5,14.69,,
SN2003bg,IIb,IIb-H,0.00456,2452739.5,2452710.5,14.69,,
SN2003bg,IIb,IIb-noH,0.00456,2452871.5,2452710.5,14.69,,
SN2003bg,IIb,IIb-noH,0.00456,2452900.5,2452710.5,14.69,,
SN2003bg,IIb,IIb-noH,0.00456,2452959.5,2452710.5,14.69,,
SN2003bg,IIb,IIb-noH,0.00456,2452972.5,2452710.5,14.69,,
SN2003bg,IIb,IIb-noH,0.00456,2452989.5,2452710.5,14.69,,
SN2003bg,IIb,IIb-noH,0.00456,2452996.5,2452710.5,14.69,,
SN2003bk,II,IIP,0.004185,2452702.5,2452698.5,17.0,,ESO-3.6m - EFOSC2-3.6
SN2003bm,Ic,Ic,0.026,2452705.5,2452700.5,18.0,,Other - Other
SN2003bm,Ic,Ic,0.026,2452705.5,2452700.5,18.0,,
SN2003bp,Ib,Ib,0.02,2452708.5,2452706.5,17.0,,
SN2003bp,Ib,Ib,0.02,2452709.5,2452706.5,17.0,,
SN2003bp,Ib,Ib,0.02,2452710.5,2452706.5,17.0,,
SN2003bp,Ib,Ib,0.02,2452727.5,2452706.5,17.0,,
SN2003br,II,IIP,0.013,2452709.5,2452716.5,17.37,,
SN2003cn,II P,IIP,0.01808,2452729.5,2452733.5,18.66,,
SN2003cr,Ic,Ic,0.036,2452737.5,2452729.5,17.5,,Kast
SN2003dh,Ic BL,Ic-BL,0.1685,2452753.5,2452727.5,14.64,,MMT - MMT-Blue
SN2003dh,Ic BL,Ic-BL,0.1685,2452767.5,2452727.5,14.64,,Subaru - FOCAS
SN2003dh,Ic BL,Ic-BL,0.1685,2452783.5,2452727.5,14.64,,Keck1 - LRIS
SN2003dh,Ic BL,Ic-BL,0.1685,2452812.5,2452727.5,14.64,,Subaru - FOCAS
SN2003ed,IIb,IIb-H,0.0045,2452784.5,2452774.5,15.0,,LRIS
SN2003ed,IIb,IIb-H,0.0045,2452789.5,2452774.5,15.0,,Kast
SN2003ed,IIb,IIb-H,0.0045,2452797.9,2452774.5,15.0,,Kast
SN2003ed,IIb,IIb-H,0.0045,2452826.8,2452774.5,15.0,,Kast
SN2003ef,II P,IIP,0.0148,2452780.5,2452772.5,17.96,,
SN2003eg,II P,IIP,0.02612,2452780.5,2452782.5,17.02,,
SN2003eg,II P,IIP,0.02612,2452825.5,2452782.5,17.02,,mmt
SN2003eg,II P,IIP,0.02612,2452871.51663194,2452782.5,17.02,,
SN2003ei,II,IIP,0.027,2452780.5,2452793.5,16.0,,
SN2003ej,II P,IIP,0.01697,2452781.5,2452782.5,16.91,,
SN2003ej,II P,IIP,0.01697,2452782.5,2452782.5,16.91,,Other - Other
SN2003ej,II P,IIP,0.01697,2452782.5,2452782.5,16.91,,
SN2003ej,II P,IIP,0.01697,2452788.5,2452782.5,16.91,,
SN2003el,Ic,Ic,0.019,2452787.5,2452780.5,18.9,,Other - Other
SN2003el,Ic,Ic,0.019,2452787.5,2452780.5,18.9,,
SN2003el,Ic,Ic,0.019,2452823.5,2452780.5,18.9,,
SN2003ev,Ic,Ic,0.024,2452819.5,2453141.5,15.7,,LRIS
SN2003fb,II P,IIP,0.01754,2452871.61773148,2452797.5,20.59,,
SN2003fc,Ic,Ic,0.035,2452798.0,2452794.5,18.3,,Kast
SN2003gd,II P,IIP,0.002192,2452819.5,2452807.5,15.1,,LRIS
SN2003gd,II P,IIP,0.002192,2452828.0,2452807.5,15.1,,Kast
SN2003gd,II P,IIP,0.002192,2452847.5,2452807.5,15.1,,Kast
SN2003gd,II P,IIP,0.002192,2452908.71326389,2452807.5,15.1,,
SN2003gd,II P,IIP,0.002192,2452940.5,2452807.5,15.1,,Kast
SN2003gf,Ic,Ic,0.0087,2452816.5,2452813.5,14.5,,
SN2003gf,Ic,Ic,0.0087,2452819.5,2452813.5,14.5,,LRIS
SN2003gf,Ic,Ic,0.0087,2452828.0,2452813.5,14.5,,Kast
SN2003gf,Ic,Ic,0.0087,2452847.5,2452813.5,14.5,,Kast
SN2003gf,Ic,Ic,0.0087,2452879.8,2452813.5,14.5,,Kast
SN2003gf,Ic,Ic,0.0087,2452940.5,2452813.5,14.5,,Kast
SN2003gf,Ic,Ic,0.0087,2452972.5,2452813.5,14.5,,LRIS
SN2003gk,Ib,Ib,0.011,2452823.5,2452820.5,17.2,,mmt
SN2003gk,Ib,Ib,0.011,2452823.5,2452820.5,17.2,,
SN2003gu,IIb,IIb-H,0.019,2452856.8,2452872.5,16.5,,Kast
SN2003gu,IIb,IIb-H,0.019,2452879.8,2452872.5,16.5,,Kast
SN2003gu,IIb,IIb-H,0.019,2452914.7,2452872.5,16.5,,Kast
SN2003gu,IIb,IIb-noH,0.019,2452972.5,2452872.5,16.5,,LRIS
SN2003hd,II P,IIP,0.0395,2452871.86101852,2452866.5,18.98,,
SN2003hd,II P,IIP,0.0395,2452897.70403935,2452866.5,18.98,,
SN2003hd,II P,IIP,0.0395,2452900.76149306,2452866.5,18.98,,
SN2003hd,II P,IIP,0.0395,2452928.643125,2452866.5,18.98,,
SN2003hd,II P,IIP,0.0395,2452948.79850694,2452866.5,18.98,,
SN2003hd,II P,IIP,0.0395,2452972.64940972,2452866.5,18.98,,
SN2003hd,II P,IIP,0.0395,2452989.66818287,2452866.5,18.98,,
SN2003hg,II P,IIP,0.01427,2452873.5,2452871.5,18.32,,Ekar - AFOSC
SN2003hg,II P,IIP,0.01427,2452897.65107639,2452871.5,18.32,,
SN2003hg,II P,IIP,0.01427,2452900.68734954,2452871.5,18.32,,
SN2003hg,II P,IIP,0.01427,2452928.57856481,2452871.5,18.32,,
SN2003hg,II P,IIP,0.01427,2452972.54451389,2452871.5,18.32,,
SN2003hk,II P,IIP,0.02265,2452879.9,2452902.5,18.75,,Kast
SN2003hk,II P,IIP,0.02265,2452900.84717593,2452902.5,18.75,,
SN2003hk,II P,IIP,0.02265,2452908.77038194,2452902.5,18.75,,
SN2003hk,II P,IIP,0.02265,2452928.79966435,2452902.5,18.75,,
SN2003hk,II P,IIP,0.02265,2452972.69300926,2452902.5,18.75,,
SN2003hl,II P,IIP,0.00825,2452879.9,2452879.5,16.9,,Kast
SN2003hl,II P,IIP,0.00825,2452900.79993056,2452879.5,16.9,,
SN2003hl,II P,IIP,0.00825,2452908.73821759,2452879.5,16.9,,
SN2003hl,II P,IIP,0.00825,2452928.71872685,2452879.5,16.9,,
SN2003hl,II P,IIP,0.00825,2452935.9,2452879.5,16.9,,Kast
SN2003hl,II P,IIP,0.00825,2452940.5,2452879.5,16.9,,Kast
SN2003hl,II P,IIP,0.00825,2452948.77770833,2452879.5,16.9,,
SN2003hl,II P,IIP,0.00825,2452966.5,2452879.5,16.9,,Kast
SN2003hl,II P,IIP,0.00825,2452966.68591435,2452879.5,16.9,,
SN2003hl,II P,IIP,0.00825,2452996.59721065,2452879.5,16.9,,
SN2003hn,II P,IIP,0.00364,2452877.5,2452879.5,14.65,,ESO-3.6m - EFOSC2-3.6
SN2003hn,II P,IIP,0.00364,2452897.85805556,2452879.5,14.65,,
SN2003hn,II P,IIP,0.00364,2452900.87194444,2452879.5,14.65,,
SN2003hn,II P,IIP,0.00364,2452908.82956019,2452879.5,14.65,,
SN2003hn,II P,IIP,0.00364,2452928.83400463,2452879.5,14.65,,
SN2003hn,II P,IIP,0.00364,2452948.82902778,2452879.5,14.65,,
SN2003hn,II P,IIP,0.00364,2452966.81056713,2452879.5,14.65,,
SN2003hn,II P,IIP,0.00364,2452989.74850694,2452879.5,14.65,,
SN2003hn,II P,IIP,0.00364,2452996.68418981,2452879.5,14.65,,
SN2003hn,II P,IIP,0.00364,2453040.69271991,2452879.5,14.65,,
SN2003ho,II P,IIP,0.01438,2452889.53876157,2452888.5,21.08,,
SN2003ho,II P,IIP,0.01438,2452897.59585648,2452888.5,21.08,,
SN2003ho,II P,IIP,0.01438,2452900.58622685,2452888.5,21.08,,
SN2003ho,II P,IIP,0.01438,2452908.55958333,2452888.5,21.08,,
SN2003ho,II P,IIP,0.01438,2452966.58864583,2452888.5,21.08,,
SN2003hp,Ic BL,Ic-BL,0.021,2452910.7,2452875.5,18.4,,LRIS
SN2003hy,II,IIP,0.025,2452900.5,2452897.5,16.0,,
SN2003hy,II,IIP,0.025,2452903.5,2452897.5,16.0,,
SN2003hy,II,IIP,0.025,2452909.5,2452897.5,16.0,,
SN2003hy,II,IIP,0.025,2452911.5,2452897.5,16.0,,
SN2003hy,II,IIP,0.025,2452913.5,2452897.5,16.0,,
SN2003hy,II,IIP,0.025,2452914.5,2452897.5,16.0,,
SN2003hy,II,IIP,0.025,2452929.5,2452897.5,16.0,,
SN2003hy,II,IIP,0.025,2452930.5,2452897.5,16.0,,
SN2003hy,II,IIP,0.025,2452931.5,2452897.5,16.0,,
SN2003hy,II,IIP,0.025,2452932.5,2452897.5,16.0,,
SN2003hy,II,IIP,0.025,2452934.5,2452897.5,16.0,,
SN2003ib,II P,IIP,0.02482,2452900.65835648,2452905.5,18.22,,
SN2003ib,II P,IIP,0.02482,2452901.5,2452905.5,18.22,,
SN2003ib,II P,IIP,0.02482,2452908.52131944,2452905.5,18.22,,
SN2003ib,II P,IIP,0.02482,2452928.54734954,2452905.5,18.22,,
SN2003ib,II P,IIP,0.02482,2452959.5281713,2452905.5,18.22,,
SN2003ib,II P,IIP,0.02482,2452966.54967593,2452905.5,18.22,,
SN2003ie,II,IIP,0.002336,2452904.5,2452870.5,15.27,,Ekar - AFOSC
SN2003ig,Ic,Ic,0.019,2452911.1,2452903.5,18.2,,LRIS
SN2003ih,Ic,Ic,0.017,2452972.5,2452896.5,18.1,,LRIS
SN2003ii,II,IIP,0.045,2452908.5,2452904.5,18.4,,
SN2003io,II,IIP,0.013,2452928.5,2452911.5,17.1,,
SN2003io,II,IIP,0.013,2452930.5,2452911.5,17.1,,
SN2003io,II,IIP,0.013,2452966.5,2452911.5,17.1,,
SN2003ip,II P,IIP,0.01801,2452915.5,2452915.5,17.3,,
SN2003ip,II P,IIP,0.01801,2452928.61105324,2452915.5,17.3,,
SN2003ip,II P,IIP,0.01801,2452948.65873843,2452915.5,17.3,,
SN2003ip,II P,IIP,0.01801,2452966.6408912,2452915.5,17.3,,
SN2003ip,II P,IIP,0.01801,2452989.63881944,2452915.5,17.3,,
SN2003iq,II P,IIP,0.00825,2452928.68806713,2452926.5,15.72,,
SN2003iq,II P,IIP,0.00825,2452935.9,2452926.5,15.72,,Kast
SN2003iq,II P,IIP,0.00825,2452940.5,2452926.5,15.72,,Kast
SN2003iq,II P,IIP,0.00825,2452948.74975694,2452926.5,15.72,,
SN2003iq,II P,IIP,0.00825,2452966.5,2452926.5,15.72,,Kast
SN2003iq,II P,IIP,0.00825,2452966.66581019,2452926.5,15.72,,
SN2003iq,II P,IIP,0.00825,2452989.70064815,2452926.5,15.72,,
SN2003iq,II P,IIP,0.00825,2452996.62829861,2452926.5,15.72,,
SN2003iq,II P,IIP,0.00825,2453021.5,2452926.5,15.72,,Kast
SN2003ir,II,IIP,0.026,2452932.5,2452922.5,18.0,,
SN2003ir,II,IIP,0.026,2452964.5,2452922.5,18.0,,Other - Other
SN2003ir,II,IIP,0.026,2452964.5,2452922.5,18.0,,ldss
SN2003is,Ib,Ib,0.018,2452928.5,2452925.5,18.0,,
SN2003is,Ib,Ib,0.018,2452933.5,2452925.5,18.0,,
SN2003is,Ib,Ib,0.018,2452972.5,2452925.5,18.0,,LRIS
SN2003iw,II,IIP,0.016,2452932.5,2452928.5,17.1,,
SN2003jc,II,IIP,0.02,2452938.5,2452935.5,16.9,,
SN2003jd,Ic BL,Ic-BL,0.019,2452940.5,2452943.5,16.35,,Kast
SN2003jd,Ic BL,Ic-BL,0.019,2452940.5,2452943.5,16.35,,
SN2003jd,Ic BL,Ic-BL,0.019,2452941.5,2452943.5,16.35,,
SN2003jd,Ic BL,Ic-BL,0.019,2452942.5,2452943.5,16.35,,
SN2003jd,Ic BL,Ic-BL,0.019,2452943.5,2452943.5,16.35,,
SN2003jd,Ic BL,Ic-BL,0.019,2452944.5,2452943.5,16.35,,
SN2003jd,Ic BL,Ic-BL,0.019,2452962.5,2452943.5,16.35,,
SN2003jd,Ic BL,Ic-BL,0.019,2452963.5,2452943.5,16.35,,
SN2003jd,Ic BL,Ic-BL,0.019,2452964.5,2452943.5,16.35,,
SN2003jd,Ic BL,Ic-BL,0.019,2452965.5,2452943.5,16.35,,
SN2003jd,Ic BL,Ic-BL,0.019,2452966.5,2452943.5,16.35,,Kast
SN2003jd,Ic BL,Ic-BL,0.019,2452966.5,2452943.5,16.35,,
SN2003jd,Ic BL,Ic-BL,0.019,2452967.5,2452943.5,16.35,,
SN2003jd,Ic BL,Ic-BL,0.019,2452970.5,2452943.5,16.35,,
SN2003jd,Ic BL,Ic-BL,0.019,2452971.5,2452943.5,16.35,,
SN2003jd,Ic BL,Ic-BL,0.019,2452972.5,2452943.5,16.35,,LRIS
SN2003jd,Ic BL,Ic-BL,0.019,2452977.5,2452943.5,16.35,,
SN2003jd,Ic BL,Ic-BL,0.019,2452991.5,2452943.5,16.35,,
SN2003jd,Ic BL,Ic-BL,0.019,2452992.5,2452943.5,16.35,,mmt
SN2003jd,Ic BL,Ic-BL,0.019,2452993.5,2452943.5,16.35,,mmt
SN2003jd,Ic BL,Ic-BL,0.019,2452993.5,2452943.5,16.35,,
SN2003jd,Ic BL,Ic-BL,0.019,2452995.5,2452943.5,16.35,,
SN2003jd,Ic BL,Ic-BL,0.019,2452998.5,2452943.5,16.35,,
SN2003jd,Ic BL,Ic-BL,0.019,2452999.5,2452943.5,16.35,,
SN2003jd,Ic BL,Ic-BL,0.019,2453004.5,2452943.5,16.35,,
SN2003jd,Ic BL,Ic-BL,0.019,2453017.5,2452943.5,16.35,,
SN2003jg,Ic,Ic,0.0036,2452966.5,2452935.5,16.8,,Kast
SN2003jh,II,IIP,0.03,2452943.5,2452940.5,17.9,,
SN2003jh,II,IIP,0.03,2452944.5,2452940.5,17.9,,
SN2003jp,Ic,Ic,0.0829,2452942.53,2452933.5,22.9,,FORS1
SN2003ka,II,IIP,0.019,2452963.5,2452958.5,18.0,,
SN2003kb,Ic,Ic,0.017,2452966.5,2452960.5,18.0,,Kast
SN2003kb,Ic,Ic,0.017,2452972.5,2452960.5,18.0,,LRIS
SN2003ke,II,IIP,0.02,2452971.5,2452965.5,18.3,,
SN2003ki,IIb,IIb-H,0.025,2452972.5,2452970.5,18.0,,LRIS
SN2003ki,IIb,IIb-H,0.025,2452972.5,2452970.5,18.0,,
SN2003ki,IIb,IIb-H,0.025,2452973.5,2452970.5,18.0,,
SN2003kx,II,IIP,0.0062,2452990.5,2452980.5,16.8,,
SN2003la,II,IIP,0.03071,2452995.5,2452990.5,18.0,,
SN2003ld,II,IIP,0.01386,2453017.5,2453000.5,16.9,,
SN2003lo,IIn,IIn,0.014,2453017.5,2453260.5,14.7,,
SN2003lp,II,IIP,0.009,2453017.5,2453003.5,16.8,,
SN2003lw,Ic BL,Ic-BL,0.1055,2452993.5,2452988.5,20.2,,VLT-UT1 - FORS2
SN2003lw,Ic BL,Ic-BL,0.1055,2453003.5,2452988.5,20.2,,VLT-UT1 - FORS1
SN2004A,II,IIP,0.00443,2453053.5,2453048.5,15.92,,Keck1 - LRIS
SN2004A,II,IIP,0.00443,2453117.5,2453048.5,15.92,,Keck1 - LRIS
SN2004A,II,IIP,0.00443,2453176.5,2453048.5,15.92,,Kast
SN2004A,II,IIP,0.00443,2453197.5,2453048.5,15.92,,Kast
SN2004A,II,IIP,0.00443,2453296.5,2453048.5,15.92,,LRIS
SN2004G,II,IIP,0.00527,2453025.5,2453047.5,14.14,,CA-2.2m - CAFOS
SN2004T,II,IIP,0.021,2453048.5,2453043.5,17.5,,
SN2004V,II,IIP,0.042,2453048.5,2458188.5,18.58,,
SN2004Z,II,IIP,0.023,2453060.5,2453053.5,18.5,,
SN2004Z,II,IIP,0.023,2453061.5,2453053.5,18.5,,
SN2004ak,II,IIP,0.02402,2453078.5,2453063.5,17.6,,
SN2004al,II,IIP,0.015,2453077.5,2453068.5,17.05,,
SN2004an,II,IIP,0.03,2453078.5,2453070.5,18.1,,Other - Other
SN2004an,II,IIP,0.03,2453078.5,2453070.5,18.1,,
SN2004ao,Ib,Ib,0.005641,2453078.5,2453075.5,16.91,,
SN2004ao,Ib,Ib,0.005641,2453079.5,2453075.5,16.91,,
SN2004ao,Ib,Ib,0.005641,2453080.5,2453075.5,16.91,,
SN2004ao,Ib,Ib,0.005641,2453081.5,2453075.5,16.91,,
SN2004ao,Ib,Ib,0.005641,2453082.5,2453075.5,16.91,,
SN2004ao,Ib,Ib,0.005641,2453083.5,2453075.5,16.91,,
SN2004ao,Ib,Ib,0.005641,2453084.5,2453075.5,16.91,,
SN2004ao,Ib,Ib,0.005641,2453087.5,2453075.5,16.91,,
SN2004ao,Ib,Ib,0.005641,2453088.5,2453075.5,16.91,,
SN2004ao,Ib,Ib,0.005641,2453091.5,2453075.5,16.91,,
SN2004ao,Ib,Ib,0.005641,2453092.5,2453075.5,16.91,,
SN2004ao,Ib,Ib,0.005641,2453093.5,2453075.5,16.91,,
SN2004ao,Ib,Ib,0.005641,2453094.5,2453075.5,16.91,,
SN2004ao,Ib,Ib,0.005641,2453109.5,2453075.5,16.91,,
SN2004ao,Ib,Ib,0.005641,2453112.5,2453075.5,16.91,,
SN2004ao,Ib,Ib,0.005641,2453115.5,2453075.5,16.91,,
SN2004ao,Ib,Ib,0.005641,2453120.0,2453075.5,16.91,,Kast
SN2004ao,Ib,Ib,0.005641,2453120.5,2453075.5,16.91,,
SN2004ao,Ib,Ib,0.005641,2453123.5,2453075.5,16.91,,
SN2004ao,Ib,Ib,0.005641,2453137.5,2453075.5,16.91,,
SN2004ao,Ib,Ib,0.005641,2453137.9,2453075.5,16.91,,Kast
SN2004ao,Ib,Ib,0.005641,2453139.5,2453075.5,16.91,,
SN2004ao,Ib,Ib,0.005641,2453145.5,2453075.5,16.91,,
SN2004ao,Ib,Ib,0.005641,2453152.5,2453075.5,16.91,,
SN2004ao,Ib,Ib,0.005641,2453152.9,2453075.5,16.91,,Kast
SN2004ao,Ib,Ib,0.005641,2453175.5,2453075.5,16.91,,
SN2004ao,Ib,Ib,0.005641,2453176.5,2453075.5,16.91,,Kast
SN2004ao,Ib,Ib,0.005641,2453178.5,2453075.5,16.91,,
SN2004ao,Ib,Ib,0.005641,2453197.5,2453075.5,16.91,,Kast
SN2004ao,Ib,Ib,0.005641,2453207.5,2453075.5,16.91,,mmt
SN2004ao,Ib,Ib,0.005641,2453233.7,2453075.5,16.91,,Kast
SN2004ao,Ib,Ib,0.005641,2453257.5,2453075.5,16.91,,
SN2004ao,Ib,Ib,0.005641,2453260.5,2453075.5,16.91,,
SN2004ao,Ib,Ib,0.005641,2453262.5,2453075.5,16.91,,
SN2004ao,Ib,Ib,0.005641,2453270.5,2453075.5,16.91,,
SN2004ao,Ib,Ib,0.005641,2453272.7,2453075.5,16.91,,Kast
SN2004ao,Ib,Ib,0.005641,2453323.5,2453075.5,16.91,,LRIS
SN2004aq,II,IIP,0.01388,2453074.5,2453065.5,17.5,,NOT - ALFOSC
SN2004aq,II,IIP,0.01388,2453081.1,2453065.5,17.5,,LRIS
SN2004au,II,IIP,0.025,2453079.5,2453072.5,18.5,,
SN2004aw,Ic,Ic,0.016,2453085.5,2453085.5,17.92,,
SN2004aw,Ic,Ic,0.016,2453087.5,2453085.5,17.92,,
SN2004aw,Ic,Ic,0.016,2453088.5,2453085.5,17.92,,
SN2004aw,Ic,Ic,0.016,2453089.5,2453085.5,17.92,,
SN2004aw,Ic,Ic,0.016,2453090.5,2453085.5,17.92,,
SN2004aw,Ic,Ic,0.016,2453091.5,2453085.5,17.92,,
SN2004aw,Ic,Ic,0.016,2453092.5,2453085.5,17.92,,
SN2004aw,Ic,Ic,0.016,2453093.5,2453085.5,17.92,,
SN2004aw,Ic,Ic,0.016,2453094.5,2453085.5,17.92,,
SN2004aw,Ic,Ic,0.016,2453095.5,2453085.5,17.92,,
SN2004aw,Ic,Ic,0.016,2453102.5,2453085.5,17.92,,
SN2004aw,Ic,Ic,0.016,2453108.5,2453085.5,17.92,,
SN2004aw,Ic,Ic,0.016,2453109.5,2453085.5,17.92,,
SN2004aw,Ic,Ic,0.016,2453112.5,2453085.5,17.92,,
SN2004aw,Ic,Ic,0.016,2453113.5,2453085.5,17.92,,
SN2004aw,Ic,Ic,0.016,2453115.5,2453085.5,17.92,,
SN2004aw,Ic,Ic,0.016,2453116.5,2453085.5,17.92,,
SN2004aw,Ic,Ic,0.016,2453117.5,2453085.5,17.92,,
SN2004aw,Ic,Ic,0.016,2453119.8,2453085.5,17.92,,Kast
SN2004aw,Ic,Ic,0.016,2453121.5,2453085.5,17.92,,
SN2004aw,Ic,Ic,0.016,2453122.5,2453085.5,17.92,,
SN2004aw,Ic,Ic,0.016,2453131.5,2453085.5,17.92,,
SN2004aw,Ic,Ic,0.016,2453137.5,2453085.5,17.92,,
SN2004aw,Ic,Ic,0.016,2453137.8,2453085.5,17.92,,Kast
SN2004aw,Ic,Ic,0.016,2453139.5,2453085.5,17.92,,
SN2004aw,Ic,Ic,0.016,2453150.5,2453085.5,17.92,,
